통계표,수요부문(열),투입부문(행),단위,변환,2020,2021,2022,2023
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","음식점 및 숙박서비스","명/십억원","원자료","0.080145","0.065012","0.059142","0.067962"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","정보통신 및 방송 서비스","명/십억원","원자료","0.03854","0.028648","0.025561","0.028508"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","금융 및 보험 서비스","명/십억원","원자료","0.085352","0.087411","0.064571","0.057305"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","부동산서비스","명/십억원","원자료","0.013795","0.011501","0.009785","0.010724"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","전문, 과학 및 기술 서비스","명/십억원","원자료","0.215638","0.150016","0.105193","0.149198"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","사업지원서비스","명/십억원","원자료","0.246046","0.18173","0.133309","0.149667"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","공공행정, 국방 및 사회보장","명/십억원","원자료","0.01375","0.012296","0.013155","0.010182"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","교육서비스","명/십억원","원자료","0.004835","0.006862","0.004419","0.004617"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","보건 및 사회복지 서비스","명/십억원","원자료","0.010598","0.009598","0.007306","0.007512"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","예술, 스포츠 및 여가 관련 서비스","명/십억원","원자료","0.011436","0.008681","0.007791","0.007859"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","기타 서비스","명/십억원","원자료","0.040108","0.028471","0.024448","0.023843"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","기타","명/십억원","원자료","0","0","0","0"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","열합","명/십억원","원자료","2.583445","2.182792","1.888495","1.905351"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","농림수산품","명/십억원","원자료","0.100581","0.09663","0.101849","0.106809"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","광산품","명/십억원","원자료","0.006725","0.0053","0.006091","0.004132"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","음식료품","명/십억원","원자료","0.02836","0.028384","0.027142","0.028422"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","섬유 및 가죽제품","명/십억원","원자료","0.050484","0.04509","0.034641","0.024237"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","목재 및 종이, 인쇄","명/십억원","원자료","0.025473","0.021919","0.021685","0.021194"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","석탄 및 석유제품","명/십억원","원자료","0.002693","0.002606","0.002834","0.002431"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","화학제품","명/십억원","원자료","0.121039","0.108746","0.095462","0.10827"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","비금속광물제품","명/십억원","원자료","0.019752","0.02158","0.01937","0.015666"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","1차 금속제품","명/십억원","원자료","0.018801","0.016768","0.015979","0.016172"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","금속가공제품","명/십억원","원자료","0.089631","0.080436","0.071454","0.073653"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","컴퓨터, 전자 및 광학기기","명/십억원","원자료","0.034015","0.027853","0.027331","0.032475"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","전기장비","명/십억원","원자료","0.066538","0.065228","0.061733","0.062024"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","기계 및 장비","명/십억원","원자료","0.091516","0.090067","0.089793","0.082292"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","운송장비","명/십억원","원자료","0.051285","0.042189","0.03523","0.033036"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","기타 제조업 제품","명/십억원","원자료","0.030742","0.031815","0.030703","0.031601"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","제조임가공 및 산업용 장비 수리","명/십억원","원자료","0.14647","0.118883","0.113108","0.129691"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","전력, 가스 및 증기","명/십억원","원자료","0.027602","0.021593","0.020568","0.024782"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","수도, 폐기물처리 및 재활용서비스","명/십억원","원자료","6.001504","5.679631","4.696009","4.904283"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","건설","명/십억원","원자료","0.054687","0.055262","0.039777","0.03151"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","도소매 및 상품중개서비스","명/십억원","원자료","0.499344","0.446086","0.405547","0.405426"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","운송서비스","명/십억원","원자료","0.843346","0.801464","0.722282","0.734466"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","음식점 및 숙박서비스","명/십억원","원자료","0.258907","0.245347","0.24291","0.26437"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","정보통신 및 방송 서비스","명/십억원","원자료","0.123298","0.129489","0.130514","0.125257"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","금융 및 보험 서비스","명/십억원","원자료","0.13305","0.129613","0.11195","0.107545"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","부동산서비스","명/십억원","원자료","0.057691","0.070208","0.058244","0.055074"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","전문, 과학 및 기술 서비스","명/십억원","원자료","0.478899","0.577077","0.525506","0.546486"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","사업지원서비스","명/십억원","원자료","0.485142","0.595645","0.554664","0.504515"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","공공행정, 국방 및 사회보장","명/십억원","원자료","0.012782","0.012135","0.014864","0.014348"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","교육서비스","명/십억원","원자료","0.010202","0.016707","0.01333","0.012852"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","보건 및 사회복지 서비스","명/십억원","원자료","0.042202","0.056344","0.052994","0.048287"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","예술, 스포츠 및 여가 관련 서비스","명/십억원","원자료","0.04349","0.044265","0.041001","0.038643"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","기타 서비스","명/십억원","원자료","0.210889","0.201894","0.192389","0.179974"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","기타","명/십억원","원자료","0","0","0","0"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","열합","명/십억원","원자료","10.167138","9.886253","8.576954","8.769923"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","농림수산품","명/십억원","원자료","0.080759","0.070118","0.089387","0.085461"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","광산품","명/십억원","원자료","0.021771","0.017157","0.016444","0.016095"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","음식료품","명/십억원","원자료","0.017057","0.015398","0.016065","0.016945"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","섬유 및 가죽제품","명/십억원","원자료","0.019901","0.018797","0.015067","0.010142"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","목재 및 종이, 인쇄","명/십억원","원자료","0.095273","0.087535","0.080664","0.078094"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","석탄 및 석유제품","명/십억원","원자료","0.002341","0.00215","0.002399","0.0022"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","화학제품","명/십억원","원자료","0.121332","0.101662","0.090262","0.096627"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","비금속광물제품","명/십억원","원자료","0.225628","0.214489","0.197318","0.191688"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","1차 금속제품","명/십억원","원자료","0.092527","0.085201","0.081786","0.083274"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","금속가공제품","명/십억원","원자료","0.279281","0.261499","0.241869","0.247835"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","컴퓨터, 전자 및 광학기기","명/십억원","원자료","0.025949","0.018552","0.01749","0.021665"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","전기장비","명/십억원","원자료","0.119853","0.099354","0.08576","0.087385"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","기계 및 장비","명/십억원","원자료","0.088099","0.081835","0.094176","0.083544"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","운송장비","명/십억원","원자료","0.011975","0.010092","0.009057","0.008908"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","기타 제조업 제품","명/십억원","원자료","0.050075","0.044513","0.041218","0.040824"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","제조임가공 및 산업용 장비 수리","명/십억원","원자료","0.121797","0.102451","0.102621","0.11371"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","전력, 가스 및 증기","명/십억원","원자료","0.019885","0.016948","0.016284","0.018705"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","수도, 폐기물처리 및 재활용서비스","명/십억원","원자료","0.053239","0.057453","0.044538","0.043829"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","건설","명/십억원","원자료","6.31686","6.17589","5.720014","5.488632"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","도소매 및 상품중개서비스","명/십억원","원자료","0.656057","0.573965","0.507578","0.516947"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","운송서비스","명/십억원","원자료","0.407887","0.368111","0.322773","0.351527"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","음식점 및 숙박서비스","명/십억원","원자료","0.161768","0.132417","0.131064","0.15515"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","정보통신 및 방송 서비스","명/십억원","원자료","0.088933","0.072125","0.072066","0.079792"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","금융 및 보험 서비스","명/십억원","원자료","0.131222","0.112943","0.101695","0.094879"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","부동산서비스","명/십억원","원자료","0.030302","0.025864","0.023671","0.027433"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","전문, 과학 및 기술 서비스","명/십억원","원자료","0.660938","0.611123","0.562026","0.611461"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","사업지원서비스","명/십억원","원자료","0.511867","0.423338","0.402721","0.439036"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","공공행정, 국방 및 사회보장","명/십억원","원자료","0.00699","0.006314","0.008178","0.007781"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","교육서비스","명/십억원","원자료","0.008609","0.012224","0.009741","0.009768"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","보건 및 사회복지 서비스","명/십억원","원자료","0.025449","0.024852","0.023842","0.025585"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","예술, 스포츠 및 여가 관련 서비스","명/십억원","원자료","0.027424","0.022294","0.020758","0.022248"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","기타 서비스","명/십억원","원자료","0.100489","0.079133","0.075152","0.079854"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","기타","명/십억원","원자료","0","0","0","0"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","건설","열합","명/십억원","원자료","10.581535","9.945799","9.223687","9.157025"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","농림수산품","명/십억원","원자료","0.169182","0.15814","0.165628","0.162495"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","광산품","명/십억원","원자료","0.000923","0.000718","0.001252","0.000526"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","음식료품","명/십억원","원자료","0.051031","0.049039","0.048284","0.046408"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","섬유 및 가죽제품","명/십억원","원자료","0.036854","0.027226","0.020438","0.015556"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","목재 및 종이, 인쇄","명/십억원","원자료","0.076648","0.069381","0.062496","0.058159"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","석탄 및 석유제품","명/십억원","원자료","0.002877","0.002933","0.002851","0.002545"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","화학제품","명/십억원","원자료","0.058353","0.05216","0.042127","0.042059"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","비금속광물제품","명/십억원","원자료","0.005762","0.005565","0.004693","0.00401"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","1차 금속제품","명/십억원","원자료","0.005637","0.005335","0.004842","0.004399"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","금속가공제품","명/십억원","원자료","0.033406","0.030683","0.026804","0.024085"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","컴퓨터, 전자 및 광학기기","명/십억원","원자료","0.025108","0.021358","0.019171","0.02146"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","전기장비","명/십억원","원자료","0.026098","0.024228","0.022905","0.021858"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","기계 및 장비","명/십억원","원자료","0.011916","0.011469","0.012148","0.009416"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","운송장비","명/십억원","원자료","0.017228","0.014828","0.012434","0.011033"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","기타 제조업 제품","명/십억원","원자료","0.023782","0.025415","0.02279","0.020807"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","제조임가공 및 산업용 장비 수리","명/십억원","원자료","0.053638","0.046156","0.042087","0.043072"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","전력, 가스 및 증기","명/십억원","원자료","0.014517","0.011953","0.011319","0.013237"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","수도, 폐기물처리 및 재활용서비스","명/십억원","원자료","0.023783","0.023234","0.018428","0.018596"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","건설","명/십억원","원자료","0.039851","0.041865","0.03713","0.03388"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","도소매 및 상품중개서비스","명/십억원","원자료","9.796513","8.632608","8.095016","7.911383"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","운송서비스","명/십억원","원자료","0.736237","0.696249","0.64809","0.710828"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","음식점 및 숙박서비스","명/십억원","원자료","0.485801","0.434956","0.41398","0.442196"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","정보통신 및 방송 서비스","명/십억원","원자료","0.207849","0.178487","0.172648","0.178287"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","금융 및 보험 서비스","명/십억원","원자료","0.174042","0.164425","0.144399","0.129942"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","부동산서비스","명/십억원","원자료","0.144084","0.13288","0.129316","0.136018"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","전문, 과학 및 기술 서비스","명/십억원","원자료","0.427808","0.407413","0.350944","0.386162"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","사업지원서비스","명/십억원","원자료","0.481061","0.457357","0.39937","0.394434"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","공공행정, 국방 및 사회보장","명/십억원","원자료","0.01366","0.013047","0.016507","0.014766"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","교육서비스","명/십억원","원자료","0.024651","0.039045","0.029843","0.02736"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","보건 및 사회복지 서비스","명/십억원","원자료","0.047103","0.051732","0.046025","0.043857"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","예술, 스포츠 및 여가 관련 서비스","명/십억원","원자료","0.027328","0.023834","0.020865","0.020467"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","기타 서비스","명/십억원","원자료","0.207745","0.16628","0.162762","0.15868"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","기타","명/십억원","원자료","0","0","0","0"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","열합","명/십억원","원자료","13.450477","12.019999","11.207594","11.107982"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","농림수산품","명/십억원","원자료","0.075199","0.06841","0.067638","0.058986"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","광산품","명/십억원","원자료","0.001402","0.000905","0.001692","0.000546"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","음식료품","명/십억원","원자료","0.022139","0.021008","0.019399","0.016599"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","섬유 및 가죽제품","명/십억원","원자료","0.067136","0.053287","0.039163","0.026691"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","목재 및 종이, 인쇄","명/십억원","원자료","0.047326","0.042476","0.037883","0.03593"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","석탄 및 석유제품","명/십억원","원자료","0.00979","0.008235","0.006187","0.00589"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","화학제품","명/십억원","원자료","0.054002","0.044596","0.035611","0.03303"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","비금속광물제품","명/십억원","원자료","0.0068","0.005975","0.00477","0.003591"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","1차 금속제품","명/십억원","원자료","0.011944","0.010208","0.008879","0.007144"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","금속가공제품","명/십억원","원자료","0.058138","0.047696","0.039345","0.031544"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","컴퓨터, 전자 및 광학기기","명/십억원","원자료","0.02237","0.016202","0.014112","0.014863"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","전기장비","명/십억원","원자료","0.047364","0.040646","0.040008","0.036766"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","기계 및 장비","명/십억원","원자료","0.023458","0.020245","0.019243","0.014015"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","운송장비","명/십억원","원자료","0.104392","0.084173","0.064044","0.048991"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","기타 제조업 제품","명/십억원","원자료","0.015149","0.015104","0.012667","0.010914"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","제조임가공 및 산업용 장비 수리","명/십억원","원자료","0.063329","0.050364","0.044996","0.040569"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","전력, 가스 및 증기","명/십억원","원자료","0.023795","0.017896","0.016285","0.017566"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","수도, 폐기물처리 및 재활용서비스","명/십억원","원자료","0.041904","0.035393","0.025799","0.021935"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","건설","명/십억원","원자료","0.027525","0.026605","0.018168","0.013204"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","도소매 및 상품중개서비스","명/십억원","원자료","0.386502","0.331805","0.283506","0.246115"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","운송서비스","명/십억원","원자료","10.139998","8.962355","7.946909","7.979097"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","음식점 및 숙박서비스","명/십억원","원자료","0.204519","0.177231","0.160964","0.151622"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","정보통신 및 방송 서비스","명/십억원","원자료","0.115903","0.096752","0.090109","0.08677"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","금융 및 보험 서비스","명/십억원","원자료","0.120659","0.102062","0.082924","0.072096"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","부동산서비스","명/십억원","원자료","0.040653","0.037968","0.035242","0.033846"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","전문, 과학 및 기술 서비스","명/십억원","원자료","0.327784","0.300255","0.260509","0.279924"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","사업지원서비스","명/십억원","원자료","0.623838","0.630186","0.520211","0.433495"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","공공행정, 국방 및 사회보장","명/십억원","원자료","0.01553","0.013615","0.017824","0.015826"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","교육서비스","명/십억원","원자료","0.007821","0.011761","0.008639","0.007034"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","보건 및 사회복지 서비스","명/십억원","원자료","0.020622","0.020076","0.017179","0.014537"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","예술, 스포츠 및 여가 관련 서비스","명/십억원","원자료","0.04919","0.037139","0.030497","0.031653"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","기타 서비스","명/십억원","원자료","0.411537","0.377871","0.272623","0.24181"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","기타","명/십억원","원자료","0","0","0","0"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","운송서비스","열합","명/십억원","원자료","13.187719","11.7085","10.243025","10.032599"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","농림수산품","명/십억원","원자료","2.681824","2.485782","2.402489","2.321266"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","광산품","명/십억원","원자료","0.002458","0.002022","0.002593","0.001653"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","음식료품","명/십억원","원자료","0.711053","0.670224","0.624011","0.583197"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","섬유 및 가죽제품","명/십억원","원자료","0.057703","0.052044","0.038522","0.028819"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","목재 및 종이, 인쇄","명/십억원","원자료","0.098098","0.089317","0.080969","0.079224"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","석탄 및 석유제품","명/십억원","원자료","0.002181","0.002133","0.00204","0.0021"
