통계표,수요부문(열),투입부문(행),단위,변환,2020,2021,2022,2023
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","제조임가공 및 산업용 장비 수리","","원자료","0.000809","0.00063","0.00051","0.000618"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","전력, 가스 및 증기","","원자료","0.000002","0.000001","0.000001","0.000001"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","수도, 폐기물처리 및 재활용서비스","","원자료","0.000005","0.000001","0.000005","0.000018"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","건설","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","도소매 및 상품중개서비스","","원자료","0.001126","0.001191","0.001365","0.001158"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","운송서비스","","원자료","0.001641","0.001382","0.001644","0.001564"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","음식점 및 숙박서비스","","원자료","0.000566","0.000827","0.000813","0.000405"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","정보통신 및 방송 서비스","","원자료","0.000642","0.000786","0.001037","0.001085"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","금융 및 보험 서비스","","원자료","0.000356","0.00042","0.000302","0.000526"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","부동산서비스","","원자료","0.000041","0.00003","0.000035","0.000041"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","전문, 과학 및 기술 서비스","","원자료","0.002675","0.002203","0.002165","0.002821"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","사업지원서비스","","원자료","0.002735","0.002397","0.002134","0.002461"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","공공행정, 국방 및 사회보장","","원자료","0.000026","0.000015","0.00002","0.000031"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","교육서비스","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","보건 및 사회복지 서비스","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","예술, 스포츠 및 여가 관련 서비스","","원자료","0.000022","0.000016","0.000032","0.000024"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","기타 서비스","","원자료","0.000151","0.000321","0.000206","0.000191"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","기타","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","열합","","원자료","0.435321","0.577919","0.839353","0.629903"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","농림수산품","","원자료","0.000994","0.001065","0.001388","0.001257"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","광산품","","원자료","0.030303","0.037884","0.061275","0.048682"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","음식료품","","원자료","0.002288","0.002611","0.003214","0.003085"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","섬유 및 가죽제품","","원자료","0.003856","0.003835","0.003834","0.003265"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","목재 및 종이, 인쇄","","원자료","0.001147","0.001278","0.001391","0.001191"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","석탄 및 석유제품","","원자료","0.007692","0.011182","0.012912","0.011838"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","화학제품","","원자료","0.015962","0.01803","0.0214","0.023015"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","비금속광물제품","","원자료","0.000995","0.001092","0.001151","0.000991"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","1차 금속제품","","원자료","0.00591","0.008107","0.008333","0.007287"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","금속가공제품","","원자료","0.001388","0.00144","0.001496","0.001573"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","컴퓨터, 전자 및 광학기기","","원자료","0.008176","0.009","0.009546","0.010023"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","전기장비","","원자료","0.003545","0.004574","0.005863","0.006132"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","기계 및 장비","","원자료","0.005204","0.005854","0.006044","0.005672"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","운송장비","","원자료","0.001991","0.001823","0.002518","0.003032"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","기타 제조업 제품","","원자료","0.001019","0.00103","0.001048","0.000948"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","제조임가공 및 산업용 장비 수리","","원자료","0.002028","0.001863","0.002012","0.00196"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","전력, 가스 및 증기","","원자료","0.000002","0.000002","0.000002","0.000002"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","수도, 폐기물처리 및 재활용서비스","","원자료","0.000031","0.000002","0.000052","0.000153"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","건설","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","도소매 및 상품중개서비스","","원자료","0.000737","0.000831","0.001015","0.00083"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","운송서비스","","원자료","0.009231","0.00935","0.010384","0.010952"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","음식점 및 숙박서비스","","원자료","0.001858","0.0031","0.00321","0.001639"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","정보통신 및 방송 서비스","","원자료","0.001984","0.002997","0.004445","0.004377"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","금융 및 보험 서비스","","원자료","0.000846","0.000785","0.000659","0.001176"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","부동산서비스","","원자료","0.000075","0.000065","0.000075","0.00009"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","전문, 과학 및 기술 서비스","","원자료","0.004717","0.004662","0.005206","0.006176"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","사업지원서비스","","원자료","0.009381","0.010971","0.010242","0.011223"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","공공행정, 국방 및 사회보장","","원자료","0.000126","0.000077","0.0001","0.000184"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","교육서비스","","원자료","0.000001","0.000001","0.000001","0.000001"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","보건 및 사회복지 서비스","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","예술, 스포츠 및 여가 관련 서비스","","원자료","0.000069","0.000063","0.000148","0.000099"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","기타 서비스","","원자료","0.000305","0.000715","0.000456","0.000426"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","기타","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","열합","","원자료","0.121863","0.144291","0.179419","0.167275"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","농림수산품","","원자료","0.001008","0.001062","0.00126","0.001076"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","광산품","","원자료","0.040511","0.051468","0.074856","0.059653"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","음식료품","","원자료","0.001475","0.00151","0.001907","0.001894"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","섬유 및 가죽제품","","원자료","0.001909","0.002019","0.002048","0.001761"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","목재 및 종이, 인쇄","","원자료","0.006348","0.007306","0.007545","0.006083"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","석탄 및 석유제품","","원자료","0.006353","0.008914","0.010103","0.009106"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","화학제품","","원자료","0.0162","0.017157","0.02001","0.020215"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","비금속광물제품","","원자료","0.010323","0.012178","0.011773","0.009934"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","1차 금속제품","","원자료","0.023201","0.033873","0.034715","0.02952"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","금속가공제품","","원자료","0.004094","0.004404","0.004589","0.004648"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","컴퓨터, 전자 및 광학기기","","원자료","0.008476","0.008709","0.008301","0.008958"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","전기장비","","원자료","0.010354","0.012095","0.012222","0.012071"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","기계 및 장비","","원자료","0.00872","0.009786","0.010009","0.009412"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","운송장비","","원자료","0.000824","0.000731","0.001024","0.001339"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","기타 제조업 제품","","원자료","0.000987","0.001247","0.000986","0.000806"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","제조임가공 및 산업용 장비 수리","","원자료","0.001726","0.001478","0.001598","0.001661"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","전력, 가스 및 증기","","원자료","0.000002","0.000001","0.000001","0.000001"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","수도, 폐기물처리 및 재활용서비스","","원자료","0.000003","0","0.000006","0.000016"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","건설","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","도소매 및 상품중개서비스","","원자료","0.001062","0.001172","0.001387","0.001151"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","운송서비스","","원자료","0.004254","0.004008","0.00443","0.005014"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","음식점 및 숙박서비스","","원자료","0.001171","0.001835","0.001909","0.000982"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","정보통신 및 방송 서비스","","원자료","0.001249","0.001674","0.002207","0.002202"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","금융 및 보험 서비스","","원자료","0.000845","0.000769","0.000723","0.001251"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","부동산서비스","","원자료","0.000085","0.000064","0.000073","0.000092"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","전문, 과학 및 기술 서비스","","원자료","0.007648","0.00712","0.008017","0.009581"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","사업지원서비스","","원자료","0.004617","0.004425","0.004319","0.005047"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","공공행정, 국방 및 사회보장","","원자료","0.000064","0.000037","0.000048","0.000091"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","교육서비스","","원자료","0.000001","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","보건 및 사회복지 서비스","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","예술, 스포츠 및 여가 관련 서비스","","원자료","0.000052","0.000038","0.000088","0.000064"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","기타 서비스","","원자료","0.000222","0.000466","0.000311","0.000296"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","기타","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","건설","열합","","원자료","0.163787","0.195547","0.226465","0.203928"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","농림수산품","","원자료","0.001538","0.001645","0.002141","0.001851"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","광산품","","원자료","0.02246","0.029536","0.045477","0.03576"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","음식료품","","원자료","0.003804","0.004106","0.004751","0.004544"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","섬유 및 가죽제품","","원자료","0.003217","0.00329","0.003053","0.003064"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","목재 및 종이, 인쇄","","원자료","0.002511","0.002874","0.003019","0.002409"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","석탄 및 석유제품","","원자료","0.006476","0.009324","0.010573","0.009239"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","화학제품","","원자료","0.007694","0.008543","0.009107","0.008493"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","비금속광물제품","","원자료","0.00045","0.000483","0.0005","0.000424"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","1차 금속제품","","원자료","0.002094","0.002939","0.002862","0.002297"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","금속가공제품","","원자료","0.000878","0.000896","0.000936","0.000932"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","컴퓨터, 전자 및 광학기기","","원자료","0.00616","0.006399","0.006287","0.006518"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","전기장비","","원자료","0.001574","0.001936","0.002391","0.002458"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","기계 및 장비","","원자료","0.001352","0.001465","0.001417","0.001321"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","운송장비","","원자료","0.001265","0.001163","0.00177","0.002333"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","기타 제조업 제품","","원자료","0.000665","0.000745","0.000657","0.000563"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","제조임가공 및 산업용 장비 수리","","원자료","0.001352","0.001058","0.001091","0.001044"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","전력, 가스 및 증기","","원자료","0.000003","0.000002","0.000002","0.000002"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","수도, 폐기물처리 및 재활용서비스","","원자료","0.000004","0.000001","0.000008","0.000021"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","건설","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","도소매 및 상품중개서비스","","원자료","0.000736","0.00081","0.00097","0.000767"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","운송서비스","","원자료","0.009029","0.009308","0.010768","0.011574"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","음식점 및 숙박서비스","","원자료","0.002768","0.004355","0.004618","0.002252"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","정보통신 및 방송 서비스","","원자료","0.002467","0.003098","0.004556","0.004476"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","금융 및 보험 서비스","","원자료","0.001177","0.00104","0.000944","0.00163"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","부동산서비스","","원자료","0.000589","0.000457","0.000533","0.000616"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","전문, 과학 및 기술 서비스","","원자료","0.009829","0.009369","0.010679","0.012788"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","사업지원서비스","","원자료","0.012731","0.012497","0.012536","0.014065"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","공공행정, 국방 및 사회보장","","원자료","0.000117","0.000073","0.000096","0.000183"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","교육서비스","","원자료","0.000002","0.000001","0.000001","0.000001"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","보건 및 사회복지 서비스","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","예술, 스포츠 및 여가 관련 서비스","","원자료","0.00011","0.000085","0.000183","0.000117"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","기타 서비스","","원자료","0.00098","0.002127","0.001443","0.001287"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","기타","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","열합","","원자료","0.104033","0.119624","0.143371","0.133029"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","농림수산품","","원자료","0.000827","0.000832","0.001002","0.000756"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","광산품","","원자료","0.062374","0.06938","0.086942","0.069703"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","음식료품","","원자료","0.001853","0.001951","0.002375","0.001902"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","섬유 및 가죽제품","","원자료","0.004135","0.004073","0.003829","0.003201"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","목재 및 종이, 인쇄","","원자료","0.002064","0.002223","0.00224","0.001856"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","석탄 및 석유제품","","원자료","0.034125","0.04253","0.051409","0.046971"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","화학제품","","원자료","0.008402","0.008473","0.008953","0.008048"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","비금속광물제품","","원자료","0.00059","0.000566","0.000577","0.000453"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","1차 금속제품","","원자료","0.004542","0.005722","0.005543","0.004239"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","금속가공제품","","원자료","0.002057","0.001966","0.002293","0.002464"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","컴퓨터, 전자 및 광학기기","","원자료","0.006816","0.006657","0.006308","0.006154"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","전기장비","","원자료","0.003924","0.004706","0.005504","0.005886"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","기계 및 장비","","원자료","0.003371","0.003697","0.00348","0.003604"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","운송장비","","원자료","0.012947","0.011285","0.017993","0.022556"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","기타 제조업 제품","","원자료","0.000504","0.000515","0.000456","0.000372"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","제조임가공 및 산업용 장비 수리","","원자료","0.002072","0.0017","0.001725","0.001503"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","전력, 가스 및 증기","","원자료","0.000003","0.000002","0.000002","0.000002"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","수도, 폐기물처리 및 재활용서비스","","원자료","0.000005","0.000001","0.000007","0.00002"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","건설","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","도소매 및 상품중개서비스","","원자료","0.001069","0.001119","0.001292","0.001003"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","운송서비스","","원자료","0.092651","0.081817","0.090358","0.099081"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","음식점 및 숙박서비스","","원자료","0.003372","0.005555","0.00635","0.003915"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","정보통신 및 방송 서비스","","원자료","0.00183","0.002476","0.00324","0.003114"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","금융 및 보험 서비스","","원자료","0.000669","0.00061","0.00052","0.000861"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","부동산서비스","","원자료","0.000095","0.000077","0.000087","0.000093"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","전문, 과학 및 기술 서비스","","원자료","0.005554","0.005056","0.005408","0.005858"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","사업지원서비스","","원자료","0.017894","0.025585","0.024719","0.026544"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","공공행정, 국방 및 사회보장","","원자료","0.001411","0.000781","0.00102","0.001919"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","교육서비스","","원자료","0.000001","0","0.000001","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","보건 및 사회복지 서비스","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","예술, 스포츠 및 여가 관련 서비스","","원자료","0.00007","0.00006","0.000115","0.000084"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","기타 서비스","","원자료","0.000243","0.000491","0.000311","0.000279"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","기타","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","운송서비스","열합","","원자료","0.275468","0.289905","0.334061","0.322442"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","농림수산품","","원자료","0.018624","0.01947","0.025208","0.021951"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","광산품","","원자료","0.022767","0.02892","0.044786","0.037144"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","음식료품","","원자료","0.065696","0.071134","0.072681","0.068323"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","섬유 및 가죽제품","","원자료","0.003891","0.004251","0.003967","0.00349"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","목재 및 종이, 인쇄","","원자료","0.00395","0.004529","0.004696","0.003987"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","석탄 및 석유제품","","원자료","0.007909","0.011531","0.012153","0.01049"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","화학제품","","원자료","0.013674","0.015502","0.017008","0.015587"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","비금속광물제품","","원자료","0.001235","0.00137","0.001369","0.001121"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","1차 금속제품","","원자료","0.003435","0.004706","0.004498","0.003743"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","금속가공제품","","원자료","0.002196","0.002263","0.002304","0.002212"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","컴퓨터, 전자 및 광학기기","","원자료","0.005501","0.005629","0.005815","0.006181"
