통계표,수요부문(열),투입부문(행),단위,변환,2020,2021,2022,2023
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","보건 및 사회복지 서비스","","원자료","0.00104","0.000958","0.000731","0.000744"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","예술, 스포츠 및 여가 관련 서비스","","원자료","0.001131","0.000976","0.001048","0.001086"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","기타 서비스","","원자료","0.002432","0.001833","0.001719","0.001786"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","기타","","원자료","0.002703","0.001957","0.001993","0.001497"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","열합","","원자료","1.503074","1.524287","1.553049","1.526568"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","전력, 가스 및 증기","영향력계수","","원자료","0.798455","0.806371","0.817316","0.807142"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","농림수산품","","원자료","0.004836","0.005318","0.005238","0.005622"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","광산품","","원자료","0.002243","0.002317","0.002792","0.002185"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","음식료품","","원자료","0.012089","0.01277","0.013838","0.014877"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","섬유 및 가죽제품","","원자료","0.016216","0.01666","0.015377","0.011152"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","목재 및 종이, 인쇄","","원자료","0.007434","0.007524","0.007931","0.007408"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","석탄 및 석유제품","","원자료","0.027123","0.03192","0.04777","0.035401"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","화학제품","","원자료","0.07929","0.085543","0.083295","0.087321"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","비금속광물제품","","원자료","0.007784","0.008848","0.008728","0.00783"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","1차 금속제품","","원자료","0.020267","0.024106","0.024228","0.022572"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","금속가공제품","","원자료","0.028307","0.028373","0.026686","0.029097"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","컴퓨터, 전자 및 광학기기","","원자료","0.02606","0.025101","0.025605","0.026684"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","전기장비","","원자료","0.033062","0.037481","0.042457","0.043085"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","기계 및 장비","","원자료","0.033835","0.038477","0.039484","0.036745"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","운송장비","","원자료","0.031571","0.027806","0.027733","0.028834"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","기타 제조업 제품","","원자료","0.006146","0.006438","0.006481","0.00694"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","제조임가공 및 산업용 장비 수리","","원자료","0.024817","0.022025","0.023812","0.025931"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","전력, 가스 및 증기","","원자료","0.037115","0.034733","0.040463","0.046542"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","수도, 폐기물처리 및 재활용서비스","","원자료","1.065197","1.058838","1.058904","1.061025"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","건설","","원자료","0.008684","0.008975","0.006971","0.005753"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","도소매 및 상품중개서비스","","원자료","0.054516","0.055264","0.053532","0.054756"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","운송서비스","","원자료","0.091864","0.098191","0.099207","0.100399"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","음식점 및 숙박서비스","","원자료","0.023719","0.024675","0.02798","0.031257"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","정보통신 및 방송 서비스","","원자료","0.028638","0.034091","0.034","0.030439"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","금융 및 보험 서비스","","원자료","0.038022","0.040059","0.038049","0.035905"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","부동산서비스","","원자료","0.027329","0.035018","0.02777","0.025038"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","전문, 과학 및 기술 서비스","","원자료","0.08086","0.103115","0.098192","0.106649"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","사업지원서비스","","원자료","0.046121","0.057619","0.057717","0.056087"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","공공행정, 국방 및 사회보장","","원자료","0.001401","0.001457","0.001899","0.001843"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","교육서비스","","원자료","0.000916","0.001546","0.001284","0.001286"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","보건 및 사회복지 서비스","","원자료","0.004141","0.005621","0.005301","0.004784"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","예술, 스포츠 및 여가 관련 서비스","","원자료","0.004302","0.004977","0.005514","0.005341"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","기타 서비스","","원자료","0.012788","0.012998","0.013524","0.01348"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","기타","","원자료","0.002399","0.001848","0.002133","0.001996"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","열합","","원자료","1.889091","1.95973","1.973894","1.974266"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","수도, 폐기물처리 및 재활용서비스","영향력계수","","원자료","1.003513","1.036727","1.038792","1.043853"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","농림수산품","","원자료","0.003883","0.003859","0.004597","0.004498"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","광산품","","원자료","0.007261","0.007499","0.007536","0.008511"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","음식료품","","원자료","0.007271","0.006928","0.00819","0.00887"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","섬유 및 가죽제품","","원자료","0.006393","0.006945","0.006688","0.004667"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","목재 및 종이, 인쇄","","원자료","0.027804","0.030049","0.029503","0.027298"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","석탄 및 석유제품","","원자료","0.023579","0.026342","0.040443","0.032045"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","화학제품","","원자료","0.079481","0.07997","0.078758","0.077931"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","비금속광물제품","","원자료","0.088922","0.087938","0.088908","0.095811"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","1차 금속제품","","원자료","0.099746","0.122485","0.124006","0.116226"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","금속가공제품","","원자료","0.088201","0.09224","0.09033","0.09791"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","컴퓨터, 전자 및 광학기기","","원자료","0.01988","0.016719","0.016386","0.017801"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","전기장비","","원자료","0.059554","0.057091","0.058981","0.060702"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","기계 및 장비","","원자료","0.032572","0.03496","0.041411","0.037304"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","운송장비","","원자료","0.007372","0.006651","0.00713","0.007775"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","기타 제조업 제품","","원자료","0.010011","0.009007","0.008701","0.008965"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","제조임가공 및 산업용 장비 수리","","원자료","0.020636","0.018981","0.021604","0.022736"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","전력, 가스 및 증기","","원자료","0.026739","0.027262","0.032035","0.035129"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","수도, 폐기물처리 및 재활용서비스","","원자료","0.009449","0.010711","0.010043","0.009482"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","건설","","원자료","1.003086","1.00296","1.002383","1.002168"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","도소매 및 상품중개서비스","","원자료","0.071625","0.071107","0.067","0.069818"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","운송서비스","","원자료","0.04443","0.045099","0.044333","0.048052"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","음식점 및 숙박서비스","","원자료","0.01482","0.013318","0.015097","0.018344"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","정보통신 및 방송 서비스","","원자료","0.020656","0.018989","0.018774","0.01939"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","금융 및 보험 서비스","","원자료","0.037499","0.034907","0.034563","0.031677"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","부동산서비스","","원자료","0.014354","0.0129","0.011286","0.012472"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","전문, 과학 및 기술 서비스","","원자료","0.111596","0.109198","0.105016","0.119329"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","사업지원서비스","","원자료","0.048662","0.040951","0.041906","0.048808"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","공공행정, 국방 및 사회보장","","원자료","0.000766","0.000758","0.001045","0.000999"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","교육서비스","","원자료","0.000773","0.001131","0.000938","0.000978"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","보건 및 사회복지 서비스","","원자료","0.002497","0.00248","0.002385","0.002535"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","예술, 스포츠 및 여가 관련 서비스","","원자료","0.002713","0.002507","0.002792","0.003075"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","기타 서비스","","원자료","0.006094","0.005095","0.005283","0.005981"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","기타","","원자료","0.00132","0.000967","0.001189","0.001092"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","열합","","원자료","1.999645","2.008003","2.02924","2.058378"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","건설","영향력계수","","원자료","1.062241","1.062265","1.067919","1.088325"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","농림수산품","","원자료","0.008134","0.008703","0.008519","0.008553"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","광산품","","원자료","0.000308","0.000314","0.000574","0.000278"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","음식료품","","원자료","0.021753","0.022062","0.024617","0.024292"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","섬유 및 가죽제품","","원자료","0.011838","0.01006","0.009072","0.007158"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","목재 및 종이, 인쇄","","원자료","0.022369","0.023817","0.022858","0.020329"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","석탄 및 석유제품","","원자료","0.028976","0.035935","0.048046","0.03707"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","화학제품","","원자료","0.038226","0.04103","0.036758","0.033921"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","비금속광물제품","","원자료","0.002271","0.002282","0.002115","0.002004"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","1차 금속제품","","원자료","0.006077","0.00767","0.007342","0.00614"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","금속가공제품","","원자료","0.01055","0.010823","0.01001","0.009515"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","컴퓨터, 전자 및 광학기기","","원자료","0.019235","0.019247","0.017961","0.017633"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","전기장비","","원자료","0.012968","0.013922","0.015753","0.015184"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","기계 및 장비","","원자료","0.004406","0.0049","0.005342","0.004204"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","운송장비","","원자료","0.010606","0.009773","0.009788","0.00963"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","기타 제조업 제품","","원자료","0.004754","0.005143","0.004811","0.004569"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","제조임가공 및 산업용 장비 수리","","원자료","0.009088","0.008551","0.00886","0.008612"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","전력, 가스 및 증기","","원자료","0.019521","0.019227","0.022268","0.024859"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","수도, 폐기물처리 및 재활용서비스","","원자료","0.004221","0.004331","0.004155","0.004023"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","건설","","원자료","0.006328","0.006799","0.006507","0.006186"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","도소매 및 상품중개서비스","","원자료","1.069532","1.069464","1.068544","1.0685"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","운송서비스","","원자료","0.080197","0.0853","0.089016","0.097168"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","음식점 및 숙박서비스","","원자료","0.044505","0.043745","0.047684","0.052282"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","정보통신 및 방송 서비스","","원자료","0.048277","0.046991","0.044977","0.043326"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","금융 및 보험 서비스","","원자료","0.049736","0.050818","0.049078","0.043383"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","부동산서비스","","원자료","0.068254","0.066277","0.061656","0.061836"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","전문, 과학 및 기술 서비스","","원자료","0.072233","0.072799","0.065575","0.075361"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","사업지원서비스","","원자료","0.045733","0.044242","0.041557","0.04385"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","공공행정, 국방 및 사회보장","","원자료","0.001497","0.001566","0.002109","0.001897"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","교육서비스","","원자료","0.002213","0.003613","0.002874","0.002739"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","보건 및 사회복지 서비스","","원자료","0.004622","0.005161","0.004604","0.004345"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","예술, 스포츠 및 여가 관련 서비스","","원자료","0.002703","0.00268","0.002806","0.002829"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","기타 서비스","","원자료","0.012598","0.010705","0.011441","0.011885"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","기타","","원자료","0.00259","0.002007","0.0024","0.002063"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","열합","","원자료","1.746319","1.759957","1.759678","1.755624"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","도소매 및 상품중개서비스","영향력계수","","원자료","0.927671","0.931045","0.926057","0.92825"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","농림수산품","","원자료","0.003616","0.003765","0.003479","0.003105"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","광산품","","원자료","0.000468","0.000396","0.000775","0.000289"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","음식료품","","원자료","0.009437","0.009452","0.00989","0.008688"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","섬유 및 가죽제품","","원자료","0.021565","0.019689","0.017384","0.012281"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","목재 및 종이, 인쇄","","원자료","0.013811","0.014581","0.013855","0.012559"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","석탄 및 석유제품","","원자료","0.098595","0.100874","0.104288","0.085785"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","화학제품","","원자료","0.035376","0.035081","0.031072","0.026639"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","비금속광물제품","","원자료","0.00268","0.00245","0.002149","0.001795"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","1차 금속제품","","원자료","0.012876","0.014675","0.013463","0.009971"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","금속가공제품","","원자료","0.018361","0.016824","0.014694","0.012462"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","컴퓨터, 전자 및 광학기기","","원자료","0.017138","0.014601","0.01322","0.012213"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","전기장비","","원자료","0.023535","0.023356","0.027515","0.02554"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","기계 및 장비","","원자료","0.008673","0.008649","0.008462","0.006258"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","운송장비","","원자료","0.064264","0.055478","0.050416","0.04276"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","기타 제조업 제품","","원자료","0.003028","0.003056","0.002674","0.002397"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","제조임가공 및 산업용 장비 수리","","원자료","0.01073","0.009331","0.009473","0.008112"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","전력, 가스 및 증기","","원자료","0.031997","0.028786","0.032036","0.03299"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","수도, 폐기물처리 및 재활용서비스","","원자료","0.007438","0.006598","0.005817","0.004746"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","건설","","원자료","0.004371","0.004321","0.003184","0.002411"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","도소매 및 상품중개서비스","","원자료","0.042196","0.041106","0.037423","0.03324"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","운송서비스","","원자료","1.104528","1.098014","1.091523","1.090713"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","음식점 및 숙박서비스","","원자료","0.018736","0.017825","0.018541","0.017927"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","정보통신 및 방송 서비스","","원자료","0.026921","0.025473","0.023474","0.021086"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","금융 및 보험 서비스","","원자료","0.034481","0.031544","0.028184","0.02407"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","부동산서비스","","원자료","0.019258","0.018937","0.016803","0.015387"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","전문, 과학 및 기술 서비스","","원자료","0.055345","0.053651","0.048677","0.054628"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","사업지원서비스","","원자료","0.059306","0.06096","0.054132","0.048192"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","공공행정, 국방 및 사회보장","","원자료","0.001702","0.001635","0.002278","0.002033"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","교육서비스","","원자료","0.000702","0.001088","0.000832","0.000704"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","보건 및 사회복지 서비스","","원자료","0.002023","0.002003","0.001718","0.00144"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","예술, 스포츠 및 여가 관련 서비스","","원자료","0.004866","0.004176","0.004102","0.004375"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","기타 서비스","","원자료","0.024956","0.024327","0.019164","0.018111"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","기타","","원자료","0.001417","0.001085","0.001131","0.000813"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","열합","","원자료","1.784395","1.753785","1.711829","1.643719"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","운송서비스","영향력계수","","원자료","0.947897","0.927779","0.900876","0.869083"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","농림수산품","","원자료","0.128941","0.136807","0.123566","0.122182"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","광산품","","원자료","0.00082","0.000884","0.001188","0.000874"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","음식료품","","원자료","0.303096","0.301532","0.318144","0.305268"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","섬유 및 가죽제품","","원자료","0.018535","0.01923","0.017099","0.013261"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","목재 및 종이, 인쇄","","원자료","0.028628","0.030661","0.029614","0.027693"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","석탄 및 석유제품","","원자료","0.021961","0.026134","0.034392","0.030589"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","화학제품","","원자료","0.070133","0.074856","0.067899","0.06534"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","비금속광물제품","","원자료","0.007288","0.007462","0.007165","0.007213"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","1차 금속제품","","원자료","0.010592","0.012949","0.012056","0.010686"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","금속가공제품","","원자료","0.020853","0.020712","0.019551","0.019837"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","컴퓨터, 전자 및 광학기기","","원자료","0.018568","0.018511","0.01759","0.01774"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","전기장비","","원자료","0.021019","0.021319","0.022683","0.022972"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","기계 및 장비","","원자료","0.006344","0.006941","0.007285","0.006173"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","운송장비","","원자료","0.008039","0.007209","0.007594","0.007738"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","기타 제조업 제품","","원자료","0.015214","0.015838","0.014861","0.014616"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","제조임가공 및 산업용 장비 수리","","원자료","0.020177","0.019144","0.022257","0.021299"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","전력, 가스 및 증기","","원자료","0.026964","0.02596","0.031619","0.033078"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","음식점 및 숙박서비스","수도, 폐기물처리 및 재활용서비스","","원자료","0.020993","0.019882","0.019118","0.018846"
